tick,agent_1,agent_2,agent_3,agent_4,agent_5,agent_6,agent_7,agent_8
358,0.5868,0.591,0.7425,0.4417,0.4543,1.004,1.1498,0.4084
359,0.4669,0.517,0.6492,0.3982,0.5825,0.9654,1.1889,0.4188
360,0.5865,0.5115,0.7533,0.4085,0.7656,0.8085,1.1889,0.3776
361,0.5143,0.5101,0.7401,0.5729,0.9635,0.7509,1.1889,0.491
362,0.5705,0.37,0.6369,0.579,0.8051,0.7213,1.1889,0.3928
363,0.5843,0.3518,0.5024,0.5816,0.7711,0.4681,1.1889,0.0838
364,0.5059,0.3384,0.7682,0.5901,0.7966,0.0621,1.1889,0.064
365,0.471,0.3949,0.7439,0.5604,0.7823,0.0781,1.1889,0.4556
366,0.3817,0.206,0.752,0.6406,0.6001,0.064,,0.5007
367,0.4919,0.2015,0.434,0.7274,0.5955,0.1068,,0.4828
368,0.4565,0.1624,0.6739,0.7907,0.4925,0.4179,,0.4495
369,0.4589,0.0819,0.8707,0.8219,0.6257,0.3879,0.0547,0.504
370,0.3917,0.321,0.8237,0.803,0.4849,0.3173,1.129,0.492
371,0.5081,0.3627,0.8229,0.8108,0.4889,0.653,1.1302,0.5107
372,0.4435,0.4067,0.9089,0.7265,0.5345,0.6276,1.1303,0.4545
373,0.353,0.4585,0.9536,0.6796,0.6075,0.4643,1.1303,0.4721
374,0.477,0.4183,0.8612,0.5488,0.4983,0.5254,0.9921,0.4768
375,0.5663,0.446,0.8382,0.4634,0.5982,0.8046,0.7712,0.5183
376,0.4464,0.4626,0.6701,0.3984,0.4305,0.7868,0.829,0.1117
377,0.5316,0.325,0.5439,0.1305,0.4909,0.7481,1.2172,0.1326
378,0.4053,0.3023,0.5363,0.3731,0.4046,0.6989,1.2258,0.0337
379,0.4623,0.3003,0.717,0.5841,0.3988,0.6867,1.1232,0.0403
380,0.4136,0.2282,0.7973,0.5324,0.3861,0.5588,0.8632,0.0636
381,0.3801,0.2205,0.6353,0.6199,0.2903,0.4809,1.0063,0.1127
382,0.3991,0.2502,0.7075,0.5161,0.4677,0.4217,0.9714,0.0865
383,0.3758,0.2862,0.605,0.7503,0.4579,0.3122,1.1842,0.5745
384,0.327,0.3541,0.5599,0.7638,0.3346,0.2456,1.1842,0.5901
385,0.3022,0.3655,0.5262,0.744,0.4859,0.4632,1.1842,0.4583
386,0.1387,0.3427,0.2799,0.7454,0.4123,0.4604,1.1109,0.4581
387,0.4936,0.2171,0.5663,0.5972,0.4838,0.408,1.1735,0.6218
388,0.446,0.2317,0.5098,0.705,0.5193,0.5628,1.0807,0.5626
389,0.6026,0.2532,0.7393,0.7726,0.4352,0.5407,0.8078,0.5033
390,0.6204,0.2834,0.6433,0.8979,0.3714,0.5518,0.9019,0.4698
391,0.6084,0.2407,0.4303,0.7919,0.3766,0.4344,1.1817,0.476
392,0.5103,0.2038,0.6412,0.7875,0.2904,0.4484,1.1818,0.4967
393,0.4776,0.3853,0.8465,0.8023,0.2926,0.4204,0.5194,0.4929
394,0.5926,0.3576,0.6932,0.7641,0.4022,0.4367,1.1797,0.522
395,0.5623,0.3384,0.6232,0.7876,0.3931,0.3815,0.7832,0.4901
396,0.6361,0.4621,0.7687,0.7045,0.3881,0.4667,0.9137,0.3314
397,0.6005,0.4583,0.8055,0.4496,0.3399,0.3823,0.7029,0.372
398,0.541,0.5088,0.7151,0.6985,0.4892,0.3632,0.8208,0.3435
399,0.5236,0.493,0.8104,0.726,0.4163,0.3871,1.1476,0.4769
400,0.7123,0.5188,0.853,0.7471,0.5107,0.3959,0.8142,0.4904
401,0.5055,0.4109,0.8516,0.6231,0.6553,0.4218,0.8313,0.3992
402,0.6465,0.4891,0.6554,0.7463,0.5597,0.5271,0.8046,0.3447
403,0.472,0.5567,0.6701,0.7587,0.6031,0.5994,0.5215,0.1989
404,0.2792,0.5533,0.7429,0.7619,0.6111,0.614,1.0396,0.33
405,0.2362,0.6078,0.7759,0.7518,0.553,0.5992,1.159,0.0584
406,0.2369,0.6207,0.6414,0.7203,0.4654,0.457,1.159,0.0289
407,0.2294,0.6953,0.8375,0.5179,0.5055,0.4821,1.159,0.4209
408,0.2178,0.605,0.7394,0.6454,0.4947,0.4485,1.1591,0.3938
409,0.145,0.7205,0.8413,0.6531,0.4332,0.4452,1.1591,0.4288
410,0.241,0.7733,0.9196,0.6573,0.4165,0.3842,1.1592,0.4569
411,0.2485,0.5273,0.8203,0.6235,0.4457,0.5536,1.1592,0.4338
412,0.2288,0.7965,0.7674,0.4732,0.3791,0.5775,0.8225,0.4337
413,0.4247,0.6749,0.9288,0.5017,0.2209,0.4257,0.5632,0.4722
414,0.5321,0.5595,1.0774,0.5494,0.0907,0.4656,0.8763,0.4139
415,0.651,0.5889,1.0774,0.4494,0.135,0.4397,0.8866,0.2925
416,0.5855,0.7444,1.0774,0.548,0.1219,0.3655,0.9788,0.4532
417,0.5976,0.7865,1.0774,0.5595,0.3117,0.6221,0.9248,0.4611
418,0.5834,0.6895,1.0774,0.5532,0.2726,0.5946,0.9094,0.4037
419,0.5978,0.3719,0.9602,0.6252,0.3065,0.5335,0.8055,0.4462
420,0.5472,0.4952,0.6785,0.6574,0.2612,0.5971,0.866,0.4147
421,0.6054,0.4442,1.1527,0.5808,0.4904,0.5634,0.7932,0.3971
422,0.6236,0.4116,1.1226,0.6079,0.4432,0.4942,0.4917,0.4939
423,0.6225,0.3833,0.4594,0.5524,0.3885,0.2832,0.4095,0.4679
424,0.6173,0.199,0.7563,0.4428,0.4735,0.548,0.7888,0.3745
425,0.6094,0.4993,1.0163,0.4401,0.7771,0.4095,0.7774,0.4034
426,0.4429,0.4555,1.2244,0.3691,0.8033,0.4203,0.7744,0.3252
427,0.4484,0.4855,0.9833,0.4604,0.7865,0.5791,0.6755,0.3932
428,0.5822,0.3374,1.1518,0.4393,0.8561,0.5715,0.8971,0.3976
429,0.4731,0.3324,0.7559,0.442,0.8659,0.5421,0.8948,0.4701
430,0.4454,0.7098,0.91,0.4867,0.804,0.5745,0.9263,0.6655
431,0.399,0.5634,0.9572,0.4562,0.6127,0.5465,0.8654,0.7026
432,0.3543,0.7143,0.8162,0.4226,0.6638,0.6251,0.584,0.6614
433,0.33,0.8449,0.7193,0.3899,0.6544,0.3965,0.8885,0.5938
434,0.3789,0.8734,0.8989,0.5449,0.6308,0.5897,0.9645,0.4998
435,0.3484,0.8494,0.8012,0.5412,0.4728,0.6387,0.9419,0.3985
436,0.1952,0.8845,0.9399,0.3352,0.5031,0.4716,0.9157,0.5588
437,0.3326,0.8486,0.794,0.2731,0.4794,0.2926,0.9086,0.5671
438,0.3359,0.788,0.7765,0.4587,0.4837,0.2847,0.7685,0.5314
439,0.2969,0.7101,0.7007,0.4014,0.4134,0.2333,0.6889,0.3392
440,0.391,0.7905,0.618,0.5842,0.2597,0.2961,0.4023,0.524
441,0.3998,0.7394,0.6002,0.5379,0.394,0.3212,0.5218,0.3975
442,0.3326,0.7255,0.4842,0.5486,0.625,0.3244,0.5556,0.5728
443,0.248,0.6199,0.4713,0.4408,0.6222,0.2596,0.5631,0.5388
444,0.2847,0.7591,0.5106,0.4044,0.5425,0.3817,0.5901,0.6121
445,0.2362,0.7917,0.3564,0.3456,0.4521,0.3668,0.6193,0.5292
446,0.1456,0.7465,0.5367,0.2331,0.6079,0.4588,0.376,0.6223
447,0.2279,0.7558,0.3795,0.3385,0.531,0.4615,0.7506,0.6133
448,0.2674,0.6596,0.3059,0.2844,0.6242,0.5112,0.7101,0.8098
449,0.2676,0.6647,0.5107,0.2745,0.5979,0.495,0.5672,0.7997
450,0.2365,0.5398,0.4633,0.2505,0.5459,0.258,0.8467,0.8135
451,0.2528,0.7029,0.3206,0.1507,0.5809,0.1691,0.8614,0.8243
452,0.2244,0.733,0.2829,0.1211,0.5201,0.2076,0.8717,0.8244
453,0.1968,0.6238,0.2891,0.0896,0.5714,0.0958,0.8825,0.644
454,0.1264,0.6831,0.3318,0.0673,0.5346,0.1259,0.8194,0.6397
455,0.2418,0.7726,0.4171,0.0884,0.4751,0.5169,0.8408,0.4552
456,0.2864,0.7327,0.2858,0.0513,0.4829,0.4856,0.7495,0.6825
457,0.3241,0.7886,0.5721,0.1048,0.4544,0.4693,0.7287,0.6841
458,0.2945,0.7771,0.454,0.0971,0.4431,0.3254,0.728,0.6619
459,0.2748,0.7084,0.6741,0.0289,0.5038,0.3627,0.5233,0.6807
460,0.2883,0.6758,0.6064,0.0354,0.0859,0.074,0.5309,0.6556
461,0.3007,0.6078,0.4977,0.0535,0.0921,0.0936,0.4055,0.6816
462,0.2962,0.6134,0.7348,0.0672,0.053,0.0565,0.5138,0.6914
463,0.2714,0.4896,0.6965,0.0153,0.0561,0.3297,0.5126,0.3848
464,0.2242,0.4996,0.7262,0.0809,0.0635,0.33,0.1041,0.5705
465,0.1868,0.4514,0.5652,0.053,0.101,0.3737,0.0969,0.4933
466,0.2162,0.4547,0.583,0.2468,0.3421,0.3926,0.062,0.3574
467,0.2099,0.4575,0.46,0.2232,0.292,0.3543,0.125,0.6138
468,0.0913,0.4328,0.516,0.2565,0.333,0.2572,0.1117,0.6372
469,0.0677,0.2306,0.4551,0.2519,0.323,0.5191,0.0566,0.68
470,0.077,0.3616,0.4402,0.2133,0.3769,0.6048,0.5715,0.6432
471,0.0764,0.5745,0.4721,0.5129,0.5911,0.5848,0.5943,0.6552
472,0.0859,0.5162,0.4028,0.7072,0.5744,0.7452,0.3808,0.6345
473,0.1118,0.5408,0.6076,0.822,0.571,0.8078,0.5805,0.6942
474,0.0679,0.6445,0.75,0.6638,0.5148,0.8379,0.7346,0.6805
475,0.0656,0.6249,0.848,0.615,0.4791,0.6228,0.7547,0.6309
476,0.0732,0.6131,0.8126,0.6392,0.3549,0.6168,0.7703,0.6367
477,0.0657,0.5418,0.6604,0.5215,0.4346,0.523,0.8435,0.652
478,0.0248,0.5112,0.6578,0.4851,0.2853,0.48,0.7502,0.6607
479,0.2069,0.4536,0.8425,0.2595,0.2542,0.4434,0.6606,0.7183
480,0.193,0.5466,0.6927,0.3712,0.1733,0.9033,0.8549,0.6871
481,0.2038,0.6388,0.6793,0.3687,0.1752,0.9526,0.8083,0.6935
482,0.1831,0.5718,0.5739,0.3971,0.1131,0.9562,0.5827,0.1142
483,0.2331,0.4932,0.7053,0.426,0.3126,0.9551,0.8625,0.0507
484,0.2355,0.4482,0.7259,0.3754,0.2705,0.9813,0.718,0.0345
485,0.2303,0.4432,0.6897,0.3867,0.2914,0.9524,0.8572,0.0872
486,0.2664,0.4489,0.6789,0.4109,0.2648,0.9226,0.9062,0.0503
487,0.2472,0.4435,0.6166,0.3223,0.4024,0.8647,0.8539,0.0958
488,0.2196,0.4112,0.4358,0.7383,0.2728,0.7047,0.804,0.5219
489,0.1817,0.3651,0.5404,0.5299,0.1818,0.8789,0.7888,0.5274
490,0.4149,0.3412,0.3704,0.8393,0.3656,0.7085,0.7336,0.0715
491,0.4711,0.3466,0.4808,0.8273,0.1953,0.675,0.5907,0.4476
492,0.4517,0.3563,0.5408,0.8463,0.1123,0.8231,0.7366,0.5079
493,0.5117,0.2945,0.2714,0.8237,0.1172,0.6956,0.593,0.6019
494,0.5323,0.2742,0.3682,0.8105,0.1447,0.728,0.655,0.5456
495,0.5903,0.1035,0.3397,0.5585,0.0558,0.7884,0.7113,0.6364
496,0.5276,0.0696,0.431,0.7193,0.0725,0.7685,0.6446,0.6412
497,0.6148,0.0832,0.2735,0.7563,0.0676,0.9281,0.5288,0.6414
498,0.5125,0.0636,0.4816,0.7669,0.0387,0.916,0.3472,0.6893
499,0.5213,0.0924,0.4966,0.6421,0.3012,0.7797,0.3273,0.7
500,0.6018,0.0778,0.4405,0.3911,0.2825,0.938,0.3308,0.9535
501,0.5256,0.1274,0.6138,0.2692,0.5094,0.6146,0.3463,0.9656
502,0.6085,0.2674,0.4197,0.8908,0.5439,0.9325,0.4654,0.962
503,0.7434,0.3068,0.2934,0.8773,0.5456,0.8806,0.4633,0.8515
504,0.6955,0.3846,0.205,0.9059,0.4303,0.7909,0.1998,0.8648
505,0.5951,0.2589,0.4589,0.5722,0.4372,0.6112,0.1647,0.9034
506,0.5758,0.4967,0.3167,0.5344,0.4156,0.6715,0.4496,0.8188
507,0.5403,0.5914,0.4909,0.8871,0.3149,0.7042,0.7134,0.8033
508,0.6148,0.5173,0.5265,0.8473,0.3959,0.6676,0.5761,0.6719
509,0.6935,0.5544,0.5144,1.0226,0.5028,0.754,0.8916,0.4249
510,0.7126,0.6831,0.5118,0.9633,0.54,0.4556,0.8982,0.5679
511,0.677,0.6615,0.4637,0.9565,0.4096,0.3132,0.7846,0.6303
512,0.7699,0.6526,0.3089,0.9418,0.442,0.7192,0.8117,0.6517
513,0.7372,0.6722,0.4732,0.9686,0.494,0.6899,0.6163,0.4395
514,0.5988,0.7418,0.4314,0.9277,0.4905,0.5808,0.0308,0.8592
515,0.7604,0.6577,0.4459,0.9628,0.4137,0.7279,0.0134,0.8569
516,0.7762,0.6004,0.4134,0.9484,0.4446,0.6573,0.1246,0.8652
517,0.5589,0.4949,0.3876,0.5671,0.319,0.6526,0.0579,0.6763
518,0.4733,0.5697,0.4642,0.9537,0.4034,0.8665,0.0551,0.5318
519,0.471,0.7046,0.4439,0.848,0.3771,0.8598,0.0834,0.9788
520,0.477,0.8616,0.4656,0.7228,0.5761,0.6114,0.5463,0.8744
521,0.5068,0.6549,0.4379,0.9179,0.4826,1.0042,0.3845,0.833
522,0.1222,0.5986,0.4441,0.776,0.4237,0.9525,0.7666,0.8255
523,0.1182,0.2576,0.3123,0.9828,0.3393,0.8113,0.5403,0.8335
524,0.0877,0.5231,0.3148,0.8492,0.4646,0.8329,0.806,0.8294
525,0.0336,0.1065,0.4763,0.8166,0.6046,0.7728,0.6877,0.6528
526,0.472,0.0837,0.3382,0.6035,0.7241,0.7302,0.6852,0.8329
527,0.4952,0.3454,0.4078,0.7896,0.6207,0.8153,0.6986,0.5797
528,0.7204,0.5921,0.3132,0.6779,0.4828,0.8147,0.8174,0.9048
529,0.7137,0.4227,0.2395,0.8689,0.4483,0.8582,0.6622,0.9012
530,0.518,0.6826,0.2397,0.8144,0.5676,0.6015,0.9034,0.9064
531,0.527,0.6995,0.2794,0.5943,0.4484,0.859,0.9215,0.9152
532,0.3973,0.6009,0.2654,0.8198,0.5504,0.5816,0.8046,0.8038
533,0.6928,0.366,0.2825,0.8087,0.432,0.735,0.901,0.8955
534,0.7546,0.5408,0.3639,0.8358,0.6395,0.7465,0.9106,0.9038
535,0.6327,0.5486,0.2735,0.6551,0.7668,0.6786,0.8349,0.6353
536,0.6314,0.7422,0.2796,0.7378,0.8251,0.7725,0.8197,0.4707
537,0.6207,0.7135,0.4498,0.8516,0.7971,0.9324,0.8318,0.4138
538,0.6287,0.4622,0.462,0.8235,0.666,0.7623,0.4956,0.443
539,0.6705,0.4247,0.4571,0.8334,0.8558,0.6008,0.664,0.4895
540,0.652,0.0149,0.3601,0.7717,0.6726,0.3965,0.6171,0.4429
541,0.5197,0.1296,0.3578,0.4552,0.7466,0.4369,0.5273,0.3548
542,0.5583,0.1583,0.2899,0.7879,0.5657,0.4428,0.3733,0.2859
543,0.6483,0.078,0.0632,0.8118,0.7133,0.3575,0.4266,0.2559
544,0.6194,0.1295,0.1044,0.7631,0.7008,0.4582,0.3801,0.4148
545,0.5551,0.4755,0.0687,0.5972,0.6986,0.4271,0.4039,0.4239
546,0.724,0.4899,0.2486,0.6541,0.7091,0.4203,0.2243,0.3874
547,0.7519,0.4423,0.2842,0.4523,0.6869,0.4947,0.5236,0.2381
548,0.7664,0.2826,0.2935,0.6415,0.6216,0.2964,0.4966,0.2026
549,0.6358,0.2186,0.2371,0.5664,0.5984,0.3944,0.6712,0.1746
550,0.7193,0.1044,0.2755,0.619,0.6151,0.502,0.5838,0.2154
551,0.5049,0.5978,0.2459,0.8236,0.778,0.4883,0.6377,0.3996
552,0.5928,0.7362,0.4948,0.8301,0.6881,0.4406,0.5474,0.2997
553,0.7496,0.7344,0.4142,0.8537,0.7546,0.3757,0.4257,0.6118
554,0.8213,0.8502,0.6049,0.767,0.6992,0.3564,0.3407,0.4487
555,0.8125,0.7227,0.5015,0.5975,0.6627,0.4153,0.3688,0.6025
556,0.7078,0.7036,0.5625,0.6659,0.6546,0.378,0.3442,0.6117
557,0.6837,0.7099,0.4907,0.5412,0.6441,0.3429,0.3662,0.5843
558,0.6046,0.4302,0.4419,0.642,0.642,0.0745,0.2779,0.5984
559,0.592,0.492,0.4468,0.5838,0.6433,0.1333,0.4977,0.6034
560,0.8173,0.3319,0.2849,0.5625,0.6428,0.088,0.4804,0.7733
561,0.6558,0.6083,0.271,0.7054,0.6428,0.0933,0.4697,0.774
562,0.5965,0.5777,0.3116,0.658,0.6685,0.0891,0.4848,0.6363
563,0.5485,0.5088,0.1943,0.4029,0.6454,0.0567,0.5974,0.6461
564,0.4853,0.4766,0.4835,0.5453,0.4875,0.0393,0.595,0.6468
565,0.2932,0.5182,0.5272,0.4446,0.5475,0.088,0.5475,0.6427
566,0.4846,0.4535,0.3022,0.3482,0.4844,0.4289,0.0252,0.6469
567,0.5208,0.5664,0.4843,0.4119,0.5705,0.4267,0.1063,0.6173
568,0.5512,0.404,0.4471,0.4143,0.5473,0.3372,0.0769,0.1247
569,0.3581,0.7872,0.4033,0.351,0.3883,0.6407,0.0956,0.2052
570,0.7491,0.7657,0.3971,0.3124,0.6106,0.557,0.04,0.07
571,0.6089,0.765,0.5958,0.2168,0.5111,0.6183,0.0219,0.039
572,0.6806,0.7683,0.5656,0.2445,0.5005,0.651,0.0461,0.0455
573,0.6781,0.6602,0.4324,0.1984,0.5908,0.5728,0.1233,0.6261
574,0.7424,0.732,0.4349,0.3504,0.5023,0.6703,0.0376,0.5632
575,0.6796,0.6432,0.4458,0.3286,0.4126,0.612,0.0954,0.5537
576,0.7441,0.5335,0.2713,0.2955,0.6543,0.6334,0.0576,0.5624
577,0.4174,0.6433,0.2228,0.2902,0.5537,0.5028,0.7678,0.1108
578,0.5173,0.7823,0.2276,0.2379,0.7545,0.4047,0.7701,0.1301
579,0.6072,0.836,0.3059,0.1976,0.6878,0.4557,0.7618,0.7107
580,0.5832,0.8194,0.4705,0.2225,0.6863,0.4776,0.7599,0.7749
581,0.8638,0.8479,0.541,0.2014,0.6874,0.3867,0.7937,0.7613
582,0.6062,0.7723,0.4543,0.2037,0.5374,0.5157,0.7756,0.6694
583,0.9398,0.7057,0.491,0.236,0.6812,0.3812,0.8007,0.7362
584,0.9265,0.6326,0.718,0.2367,0.7693,0.3951,0.7865,0.7361
585,0.8569,0.4662,0.7124,0.1925,0.7109,0.3625,0.4075,0.5324
586,0.6967,0.5541,0.7033,0.2246,0.7385,0.1833,0.5678,0.4075
587,0.3961,0.8085,0.7233,0.0336,0.7932,0.3895,0.547,0.4434
588,0.2061,0.6583,0.5773,0.0313,0.8424,0.5269,0.5534,0.4218
589,0.5169,0.6739,0.5342,0.0611,0.765,0.5969,0.5166,0.0646
590,0.7832,0.6554,0.4339,0.0626,0.7613,0.6585,0.5173,0.0434
591,0.5362,0.4954,0.6787,0.1411,0.7813,0.5536,0.5072,0.0239
592,0.7292,0.4248,0.7482,0.0657,0.6375,0.6012,0.5119,0.1465
593,0.8121,0.3598,0.7219,0.2303,0.5247,0.6,0.5107,0.047
594,0.9109,0.4362,0.7336,0.112,0.5457,0.4799,0.1125,0.0219
595,0.819,0.5975,0.5501,0.2413,0.4206,0.4075,0.044,0.117
596,0.7898,0.768,0.5901,0.3105,0.4498,0.3709,0.0293,0.1624
597,0.7117,0.6541,0.6881,0.2594,0.6788,0.3275,0.0306,0.0946
598,0.6929,0.8064,0.7785,0.6014,0.3541,0.3883,0.0147,0.084
599,0.513,0.7911,0.7876,0.6077,0.2766,0.0221,0.1101,0.0379
600,0.4909,0.7823,0.728,0.604,0.4983,0.0869,0.0246,0.6049
601,0.561,0.6311,0.5993,0.6083,0.529,0.0628,0.0399,0.6513
602,0.5312,0.6263,0.6181,0.5303,0.4671,0.3016,0.0361,0.59
603,0.4001,0.6525,0.6003,0.4567,0.7804,0.3503,,0.6031
604,0.2684,0.6454,0.5901,0.4322,0.7249,0.3444,0.0685,0.2548
605,0.1634,0.6538,0.4507,0.4954,0.5579,0.2235,0.1418,0.6045
606,0.5137,0.6454,0.6101,0.538,0.4273,0.2314,0.0906,0.5905
607,0.4515,0.6081,0.6115,0.6581,0.4711,0.4773,0.4199,0.5863
608,0.602,0.8999,0.5304,0.5946,0.356,0.4771,0.9879,0.5877
609,0.4837,0.9149,0.6579,0.3712,0.5676,0.4078,0.9966,0.5897
610,0.6811,0.8963,0.724,0.2774,0.4901,0.61,0.9966,0.3599
611,0.5795,0.6876,0.7461,0.4695,0.6123,0.7243,0.9966,0.0875
612,0.5899,0.6115,0.9247,0.5015,0.4667,0.7111,0.9966,0.0309
613,0.4698,0.5557,0.9307,0.3862,0.4597,0.7058,0.9966,0.0163
614,0.4315,0.5673,0.9174,0.3178,0.3901,0.7005,0.9966,0.0673
615,0.6804,0.6012,0.9216,0.15,0.4851,0.6039,0.9253,0.0235
616,0.5925,0.5655,0.9142,0.3008,0.5523,0.5946,0.653,0.0298
617,0.4399,0.4231,0.8482,0.3089,0.5586,0.4549,0.9966,0.0158
618,0.433,0.5655,0.7338,0.2473,0.3609,0.3053,0.435,0.0667
619,0.3442,0.6129,0.7273,0.4957,0.6676,0.3418,0.7256,0.1279
620,0.318,0.5301,0.6163,0.4362,0.6277,0.3038,0.66,0.0503
621,0.305,0.2278,0.5027,0.664,0.5275,0.0209,0.3716,0.0297
622,0.6357,0.5676,0.4521,0.728,0.4207,0.1169,0.5725,0.139
623,0.4941,0.5668,0.2565,0.8213,0.5084,0.3189,0.9011,0.0212
624,0.6392,0.4203,0.2518,0.9363,0.3966,0.4324,0.8411,0.019
625,0.65,0.405,0.2777,0.8374,0.4028,0.3091,0.8483,0.0167
626,0.5401,0.4253,0.5621,0.8088,0.4129,0.8882,0.6681,1.1181
627,0.7189,0.4111,0.5536,0.8015,0.3359,0.9177,0.6285,0.2044
628,0.6674,0.4184,0.3918,0.819,0.2417,0.7423,0.6561,0.1936
629,0.6515,0.4165,0.6072,0.925,0.4708,0.7186,0.4752,0.0135
630,0.6472,0.4207,0.5223,0.9632,0.4337,0.5326,0.5304,0.0043
631,0.5635,0.3186,0.5126,0.9771,0.5757,0.5396,0.5387,0.0217
632,0.5759,0.5924,0.436,0.9734,0.5307,0.5925,0.3868,0.014
633,0.6978,0.5125,0.3805,0.886,0.4864,0.5585,0.4682,0.0465
634,0.6673,0.3696,0.5693,0.9095,0.58,0.5689,0.4912,0.4964
635,0.6765,0.5595,0.5602,0.7877,0.6515,0.4948,0.3519,0.6428
636,0.5981,0.6065,0.5787,0.6495,0.5551,0.3745,0.5263,0.5825
637,0.6903,0.7689,0.4189,0.8197,0.5566,0.3296,0.6518,0.6578
638,0.5782,0.552,0.4276,0.6645,0.4802,0.3405,0.5528,0.5906
639,0.6712,0.4555,0.4114,0.8833,0.6871,0.2371,0.3064,0.5915
640,0.6279,0.4178,0.512,0.8374,0.4595,0.4045,0.8521,0.59
641,0.7821,0.4012,0.5463,0.797,0.4711,0.3781,0.784,0.6128
642,0.7636,0.4116,0.4968,0.7575,0.4599,0.5627,0.8146,0.5881
643,0.77,0.5296,0.6082,0.641,0.321,0.6158,0.8117,0.6505
644,0.7404,0.5437,0.5767,0.6555,0.5083,0.6125,0.7624,0.6088
645,0.6964,0.5578,0.6342,0.6263,0.5005,0.5743,0.5971,0.5888
646,0.476,0.4667,0.5353,0.4261,0.4692,0.5315,0.6786,0.5819
647,0.5822,0.3431,0.3866,0.4331,0.3798,0.541,0.5829,0.5839
648,0.767,0.3139,0.4833,0.3257,0.3688,0.5691,0.6395,0.6211
649,0.5951,0.2715,0.4673,0.1378,0.336,0.6191,0.6087,0.6041
650,0.5313,0.2768,0.3218,0.0775,0.2774,0.5655,0.3956,0.5915
651,0.3618,0.2254,0.2938,0.0743,0.0471,0.6117,0.4167,0.6501
652,0.3487,0.2347,0.2548,0.096,0.0556,0.6152,0.3848,0.008
653,0.3806,0.2224,0.4466,0.2495,0.0674,0.6331,0.4067,0.1592
654,0.3551,0.3213,0.4328,0.4895,0.0401,0.6546,0.402,0.1715
655,0.3214,0.4333,0.4054,0.523,0.0794,0.6235,0.2831,0.0979
656,0.3188,0.4209,0.3695,0.4294,0.0358,0.4229,0.6111,0.0123
657,0.6175,0.3955,0.4099,0.6453,0.1086,0.4067,0.6295,0.0033
658,0.5953,0.4064,0.5096,0.576,0.3793,0.406,0.685,0.145
659,0.4964,0.6817,0.4442,0.7138,0.5214,0.3192,0.6595,0.022
660,0.6253,0.4989,0.5773,0.8257,0.5781,0.6461,0.5947,0.0465
661,0.6563,0.5222,0.5947,0.7864,0.1994,0.6222,0.6017,0.0211
662,0.8588,0.4616,0.5821,0.693,0.6143,0.2148,0.6172,0.0475
663,0.7953,0.4592,0.4148,0.61,0.7011,0.604,0.5649,0.5918
664,0.7472,0.4219,0.4576,0.3807,0.6687,0.5204,0.6276,0.4454
665,0.692,0.3683,0.4553,0.5713,0.6682,0.5089,0.1716,0.8315
666,0.7084,0.3739,0.5748,0.6169,0.6715,0.2949,0.518,0.8821
667,0.7819,0.4274,0.5219,0.6064,0.7854,0.6952,0.625,0.8362
668,0.768,0.3886,0.4315,0.5523,0.6473,0.8311,0.6116,0.6094
669,0.7375,0.4619,0.4249,0.5796,0.8645,0.972,0.5488,0.8372
670,0.5395,0.423,0.4371,0.6202,0.872,0.9664,0.6332,0.9203
671,0.4148,0.3867,0.3143,0.6169,0.6601,0.9461,0.6498,0.8715
672,0.4503,0.3291,0.3137,0.5301,0.9157,0.7084,0.6374,0.9349
673,0.4252,0.4153,0.2471,0.5614,0.9115,0.7196,0.6559,0.6298
674,0.3612,0.4388,0.4671,0.4755,0.7921,0.7304,0.6134,0.6827
675,0.2241,0.382,0.48,0.2766,0.7037,0.6795,0.5014,0.7295
676,0.0762,0.5368,0.4871,0.4671,0.7258,0.652,0.8738,0.7262
677,0.0547,0.4989,0.4697,0.3918,0.6143,0.695,0.877,0.7999
678,0.0625,0.49,0.4086,0.5317,0.5448,0.5484,0.9047,0.8346
679,0.1262,0.4529,0.5021,0.4439,0.5162,0.6203,0.6881,1.0062
680,0.1264,0.5005,0.6653,0.4447,0.5531,0.6364,0.9087,0.8711
681,0.1058,0.521,0.5914,0.2596,0.5462,0.7194,0.849,0.7546
682,0.3234,0.5218,0.5557,0.1793,0.6113,0.7604,0.9492,0.0721
683,0.2602,0.4083,0.5524,0.2286,0.5416,0.8347,0.8746,0.0623
684,0.278,0.5043,0.6155,0.286,0.521,0.8203,0.6829,0.093
685,0.2566,0.5768,0.6253,0.2405,0.4055,0.8052,0.5582,0.1065
686,0.1713,0.5629,0.651,0.4554,0.392,0.6784,0.552,0.0854
687,0.3061,0.4887,0.6283,0.4327,0.3963,0.8209,0.553,0.0463
688,0.3903,0.4082,0.6273,0.4415,0.2489,0.6449,0.5493,0.0293
689,0.3408,0.2338,0.6362,0.4271,0.1061,0.6702,0.5537,0.0605
690,0.4635,0.3903,0.5433,0.4473,0.3929,0.6864,0.6015,0.0525
691,0.3469,0.458,0.7199,0.4446,0.5781,0.5983,0.6116,0.5077
692,0.4272,0.5354,0.8164,0.835,0.0403,0.6442,0.5604,0.1159
693,0.4277,0.6302,0.7381,0.7531,0.7473,0.3334,0.5159,0.6704
694,0.3325,0.6231,0.5266,0.8077,0.5726,0.3158,0.2495,0.7937
695,0.4126,0.5491,0.4379,0.6987,0.3885,0.4885,0.5912,0.8369
